# Generated by Tobias Borsdorff <t.borsdorff@sron.nl> on Mon Mar  2 11:55:58 2015
# Level-2 format version: 1.0
# Level-1b product: /SCIA/LV1_01/Y/SCI_NL__1PYDPA20031119_193603_000061022021_00429_09000_0000.N1                                                                                                                                                                                                                                                                                                                                   
# Sensing start:   1418.81670361
# Sensing stop:   1418.88733534
# Orbit:  9000
# SICOR version: 1.0
# SCIAMACHY channel: 8
# Window (pixels):  394 -  620
# Window (nm): 2310.68 - 2338.51
# Pixel mask version: todo
# Cloud mask version: todo
#    lon0        lat0        lon1        lat1        lon2        lat2        lon3        lat3      lon_cent    lat_cent    dsr_time  int_time   sza    lza     H2O         HDO         N2O         CO          CH4         H2O_err     HDO_err     N2O_err     CO_err      CH4_err  red.chisq   dof eflag albedo   cl_fr mean_elev  st  px bs
#
 -154.203789    5.304724 -154.253812    5.083965 -155.155471    5.487903 -155.204511    5.269907 -154.704328    5.286805  1418.85043474 0.500  34.93   5.39  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  74 0 
 -155.155471    5.487903 -155.204511    5.269907 -156.103557    5.671061 -156.152625    5.451304 -155.653972    5.470230  1418.85044053 0.500  35.60  -3.20  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  75 0 
 -156.103557    5.671061 -156.152625    5.451304 -157.087436    5.863043 -157.137544    5.636801 -156.620214    5.655759  1418.85044631 0.500  36.30 -11.78  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  76 0 
 -157.087436    5.863043 -157.137544    5.636801 -158.161365    6.076007 -158.213658    5.837716 -157.649905    5.853647  1418.85045210 0.500  37.03 -20.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  77 0 
 -158.161365    6.076007 -158.213658    5.837716 -159.371021    6.319969 -159.426849    6.062781 -158.793097    6.074455  1418.85045789 0.500  37.87 -29.15  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  78 0 
 -150.906374    4.349369 -150.967136    4.086763 -152.163566    4.598698 -152.219093    4.356833 -151.563938    4.348175  1418.85047525 0.500  32.50  31.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  81 0 
 -152.163566    4.598698 -152.219093    4.356833 -153.268801    4.814655 -153.320856    4.586260 -152.742996    4.589323  1418.85048104 0.500  33.32  22.64  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  82 0 
 -153.268801    4.814655 -153.320856    4.586260 -154.269729    5.008042 -154.319701    4.787267 -153.794703    4.799237  1418.85048682 0.500  34.06  13.98  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  83 0 
 -154.269729    5.008042 -154.319701    4.787267 -155.221284    5.191202 -155.270292    4.973194 -154.770188    4.990097  1418.85049261 0.500  34.75   5.39  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  84 0 
 -155.221284    5.191202 -155.270292    4.973194 -156.168941    5.374361 -156.217994    5.154596 -155.719563    5.173513  1418.85049840 0.500  35.43  -3.20  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  85 0 
 -156.168941    5.374361 -156.217994    5.154596 -157.152348    5.566430 -157.202461    5.340184 -156.685363    5.359088  1418.85050418 0.500  36.12 -11.78  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  86 0 
 -157.152348    5.566430 -157.202461    5.340184 -158.225402    5.779518 -158.277722    5.541231 -157.714393    5.557083  1418.85050997 0.500  36.86 -20.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  87 0 
 -158.225402    5.779518 -158.277722    5.541231 -159.434732    6.023905 -159.490618    5.766720 -158.856998    5.778164  1418.85051576 0.500  37.70 -29.15  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  88 0 
 -150.973042    4.053557 -151.033671    3.790907 -152.230460    4.302545 -152.285890    4.060655 -151.630669    4.052158  1418.85053312 0.500  32.31  31.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  91 0 
 -152.230460    4.302545 -152.285890    4.060655 -153.335018    4.518137 -153.387004    4.289719 -152.809516    4.292962  1418.85053891 0.500  33.14  22.64  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  92 0 
 -153.335018    4.518137 -153.387004    4.289719 -154.335736    4.711386 -154.385659    4.490595 -153.860789    4.502629  1418.85054469 0.500  33.88  13.98  1.5457E+22  8.8754E+18   0.000      5.2560E+16  1.8354E+19  2.6691E+20  2.0095E+18   0.000      2.6290E+17  1.1874E+17   6.357      152  1  0.9387      1.00      0.00  10  93 0 
 -154.335736    4.711386 -154.385659    4.490595 -155.286915    4.894467 -155.335893    4.676448 -154.835991    4.693384  1418.85055048 0.500  34.57   5.39  3.2574E+22  1.6143E+19   0.000      3.2025E+17  2.2385E+19  3.9934E+20  2.0317E+18   0.000      2.6368E+17  1.3168E+17   6.897      152  1  0.9674      1.00      0.00  10  94 0 
 -155.286915    4.894467 -155.335893    4.676448 -156.234167    5.077628 -156.283207    4.857856 -155.784984    4.876765  1418.85055627 0.500  35.25  -3.20  2.6321E+22  1.7917E+19   0.000      6.0832E+17  2.1392E+19  3.9954E+20  2.2924E+18   0.000      3.0125E+17  1.4427E+17   4.622      152  1  0.8541      1.00      0.00  10  95 0 
 -156.234167    5.077628 -156.283207    4.857856 -157.217267    5.269820 -157.267387    5.043569 -156.750439    5.062403  1418.85056206 0.500  35.95 -11.78  1.8159E+22  1.4575E+19   0.000      3.0429E+17  2.0418E+19  3.4556E+20  2.3788E+18   0.000      3.1130E+17  1.4886E+17   3.247      152  1  0.8028      1.00      0.00  10  96 0 
 -157.217267    5.269820 -157.267387    5.043569 -158.289806    5.483107 -158.342155    5.244819 -157.779068    5.260558  1418.85056784 0.500  36.69 -20.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10  97 0 
 -158.289806    5.483107 -158.342155    5.244819 -159.498323    5.727803 -159.554268    5.470625 -158.921023    5.481892  1418.85057363 0.500  37.53 -29.15  5.0221E+22  2.2974E+19   0.000      3.5624E+17  2.5943E+19  4.7366E+20  1.8775E+18   0.000      2.4120E+17  1.3410E+17   4.936      152  1   1.044      1.00      0.00  10  98 0 
 -151.040565    3.757957 -151.101060    3.495281 -152.297227    4.006383 -152.352561    3.764467 -151.697763    3.756246  1418.85059099 0.500  32.12  31.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10 101 0 
 -152.297227    4.006383 -152.352561    3.764467 -153.401439    4.221679 -153.453356    3.993241 -152.876074    3.996626  1418.85059678 0.500  32.95  22.64  3.0468E+22  1.4421E+19   0.000     -9.6260E+15  2.0639E+19  3.9153E+20  2.0640E+18   0.000      2.6631E+17  1.2935E+17   7.610      152  1  0.9080      1.00      0.00  10 102 0 
 -153.401439    4.221679 -153.453356    3.993241 -154.401673    4.414725 -154.451549    4.193918 -153.926944    4.206049  1418.85060256 0.500  33.69  13.98  4.3042E+22  2.3063E+19   0.000      4.3338E+17  2.4974E+19  4.2322E+20  1.8795E+18   0.000      2.4209E+17  1.2693E+17   7.042      152  1   1.063      1.00      0.00  10 103 0 
 -154.401673    4.414725 -154.451549    4.193918 -155.352503    4.597729 -155.401452    4.379698 -154.901738    4.396667  1418.85060835 0.500  34.39   5.39  3.6313E+22  1.8648E+19   0.000      7.5054E+17  2.4304E+19  3.9953E+20  1.9283E+18   0.000      2.5310E+17  1.2991E+17   6.774      152  1   1.031      1.00      0.00  10 104 0 
 -155.352503    4.597729 -155.401452    4.379698 -156.299238    4.780864 -156.348268    4.561084 -155.850308    4.579999  1418.85061414 0.500  35.07  -3.20  5.6504E+22  2.5283E+19   0.000      6.4075E+17  2.6628E+19  6.5475E+20  2.5180E+18   0.000      3.2608E+17  1.7565E+17   3.839      152  1  0.8044      1.00      0.00  10 105 0 
 -156.299238    4.780864 -156.348268    4.561084 -157.281904    4.973144 -157.332032    4.746890 -156.815296    4.765670  1418.85061993 0.500  35.77 -11.78  3.9408E+22  1.9832E+19   0.000      2.4804E+17  2.4707E+19  3.8951E+20  1.7939E+18   0.000      2.3044E+17  1.2298E+17   6.486      152  1   1.118      1.00      0.00  10 106 0 
 -157.281904    4.973144 -157.332032    4.746890 -158.353922    5.186626 -158.406302    4.948341 -157.843459    4.963967  1418.85062571 0.500  36.52 -20.41  2.2102E+22  1.3384E+19   0.000      3.3284E+17  2.2266E+19  2.4933E+20  1.5184E+18   0.000      1.9794E+17  1.0156E+17   8.601      152  1   1.276      1.00      0.00  10 107 0 
 -158.353922    5.186626 -158.406302    4.948341 -159.561987    5.431708 -159.617993    5.174537 -158.984942    5.185590  1418.85063150 0.500  37.36 -29.15  6.0022E+22  2.4720E+19   0.000      1.0896E+18  2.7324E+19  5.9210E+20  2.1326E+18   0.000      2.8164E+17  1.5622E+17   3.955      152  1  0.9215      1.00      0.00  10 108 0 
 -151.106911    3.462118 -151.167279    3.199397 -152.363528    3.710134 -152.418769    3.468188 -151.764040    3.460165  1418.85064886 0.500  31.93  31.41  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  9.9692E+36   0.000      9.9692E+36  9.9692E+36  9.9692E+36  152  1  9.9692E+36  1.00      0.00  10 111 0 
 -152.363528    3.710134 -152.418769    3.468188 -153.467315    3.925112 -153.519166    3.696650 -152.942128    3.700191  1418.85065465 0.500  32.77  22.64  3.4262E+22  1.4670E+19   0.000      1.5240E+17  2.4148E+19  4.4521E+20  2.1832E+18   0.000      2.8285E+17  1.4987E+17   5.772      152  1  0.8540      1.00      0.00  10 112 0 
 -153.467315    3.925112 -153.519166    3.696650 -154.467683    4.118091 -154.517513    3.897268 -153.992863    3.909428  1418.85066043 0.500  33.51  13.98  3.2329E+22  1.9574E+19   0.000      5.1195E+17  2.4077E+19  3.6539E+20  1.8749E+18   0.000      2.4390E+17  1.2636E+17   7.822      152  1   1.041      1.00      0.00  10 113 0 
 -154.467683    4.118091 -154.517513    3.897268 -155.417914    4.300958 -155.466837    4.082916 -154.967434    4.099948  1418.85066622 0.500  34.21   5.39  2.0122E+22  1.0499E+19   0.000      2.9641E+17  2.2180E+19  2.7436E+20  1.7765E+18   0.000      2.3260E+17  1.1717E+17   6.938      152  1   1.084      1.00      0.00  10 114 0 
 -155.417914    4.300958 -155.466837    4.082916 -156.364571    4.484162 -156.413592    4.264374 -155.915675    4.283248  1418.85067201 0.500  34.90  -3.20  6.2240E+22  1.9993E+19   0.000     -1.0573E+18  2.7510E+19  1.6101E+21  5.8056E+18   0.000      7.1311E+17  4.2061E+17   1.569      152  1  0.3332      0.69      0.00  10 115 0 
 -156.364571    4.484162 -156.413592    4.264374 -157.346700    4.676503 -157.396838    4.450247 -156.880365    4.468985  1418.85067780 0.500  35.60 -11.78  5.9430E+22  2.1005E+19   0.000      6.0018E+17  2.8496E+19  7.1215E+20  2.6287E+18   0.000      3.4242E+17  1.9352E+17   2.897      152  1  0.7595      1.00      0.00  10 116 0 
 -157.346700    4.676503 -157.396838    4.450247 -158.418245    4.890186 -158.470658    4.651903 -157.908034    4.667413  1418.85068358 0.500  36.35 -20.41  2.7063E+22  1.1013E+19   0.000      4.5083E+17  2.3450E+19  3.7503E+20  2.0376E+18   0.000      2.6862E+17  1.4101E+17   5.639      152  1  0.9269      1.00      0.00  10 117 0 
 -158.418245    4.890186 -158.470658    4.651903 -159.625728    5.135620 -159.681796    4.878456 -159.049004    4.889311  1418.85068937 0.500  37.20 -29.15  6.0118E+22  3.0278E+19   0.000      8.8925E+17  2.8427E+19  5.5666E+20  2.0239E+18   0.000      2.6266E+17  1.5023E+17   5.459      152  1  0.9844      1.00      0.00  10 118 0 
 -151.173710    3.166402 -151.233950    2.903647 -152.429877    3.413913 -152.485027    3.171939 -151.830566    3.164163  1418.85070673 0.500  31.75  31.41  4.5271E+22  1.9299E+19   0.000     -2.0843E+17  1.9978E+19  1.3382E+21  5.6824E+18   0.000      7.2371E+17  3.6310E+17   2.389      152  1  0.3041      1.00      0.00  10 121 0 
 -152.429877    3.413913 -152.485027    3.171939 -153.533698    3.628673 -153.585484    3.400193 -153.008461    3.403836  1418.85071252 0.500  32.59  22.64  4.2495E+22  2.1759E+19   0.000     -3.4087E+17  2.5000E+19  8.4147E+20  3.6990E+18   0.000      4.6571E+17  2.5959E+17   3.164      152  1  0.4966      1.00      0.00  10 122 0 
 -153.533698    3.628673 -153.585484    3.400193 -154.533348    3.821389 -154.583136    3.600550 -154.058865    3.612837  1418.85071831 0.500  33.34  13.98  2.1138E+22  1.1882E+19   0.000      2.8758E+17  2.1156E+19  3.2568E+20  2.0635E+18   0.000      2.7020E+17  1.3380E+17   7.170      152  1  0.9069      1.00      0.00  10 123 0 
 -154.533348    3.821389 -154.583136    3.600550 -155.483423    4.004216 -155.532321    3.786162 -155.033009    3.803209  1418.85072409 0.500  34.04   5.39  3.8886E+22  1.3699E+19   0.000      9.8978E+16  2.5098E+19  6.5223E+20  3.0092E+18   0.000      3.9025E+17  2.1040E+17   3.364      152  1  0.6327      1.00      0.00  10 124 0 
 -155.483423    4.004216 -155.532321    3.786162 -156.429615    4.187397 -156.478629    3.967602 -155.980947    3.986479  1418.85072988 0.500  34.73  -3.20  4.6244E+22  2.5598E+19   0.000      5.6283E+17  2.8175E+19  5.7701E+20  2.4785E+18   0.000      3.2096E+17  1.7830E+17   3.151      152  1  0.8104      1.00      0.00  10 125 0 
 -156.429615    4.187397 -156.478629    3.967602 -157.411511    4.379865 -157.461661    4.153605 -156.945297    4.172269  1418.85073567 0.500  35.43 -11.78  5.0497E+22  3.0342E+19   0.000      1.5544E+18  2.9432E+19  6.5979E+20  2.6930E+18   0.000      3.5934E+17  1.9825E+17   3.091      152  1  0.7493      1.00      0.00  10 126 0 
 -157.411511    4.379865 -157.461661    4.153605 -158.482613    4.593752 -158.535061    4.355470 -157.972640    4.370863  1418.85074145 0.500  36.18 -20.41  2.4774E+22  1.3859E+19   0.000      4.1881E+17  2.4034E+19  3.3516E+20  1.9198E+18   0.000      2.5177E+17  1.3391E+17   5.567      152  1  0.9903      1.00      0.00  10 127 0 
 -158.482613    4.593752 -158.535061    4.355470 -159.689548    4.839539 -159.745680    4.582383 -159.113129    4.593040  1418.85074724 0.500  37.03 -29.15  4.6874E+22  2.8285E+19   0.000      1.1192E+18  2.8061E+19  4.7629E+20  1.9697E+18   0.000      2.5945E+17  1.4589E+17   4.278      152  1  0.9965      1.00      0.00  10 128 0 
 -152.026679   -0.644269 -152.085454   -0.907361 -153.275176   -0.404032 -153.329340   -0.646367 -152.679176   -0.650545  1418.85145249 0.500  29.50  31.41  7.3937E+22  2.7979E+19   0.000      7.1301E+17  3.4692E+19  1.3253E+21  4.5118E+18   0.000      5.9109E+17  3.7396E+17   1.817      152  1  0.4050      1.00      0.00  11   1 0 
 -153.275176   -0.404032 -153.329340   -0.646367 -154.378114   -0.192754 -154.429246   -0.421511 -153.852975   -0.416184  1418.85145828 0.500  30.39  22.64  8.8425E+22  3.0524E+19   0.000      1.7880E+18  3.5022E+19  1.5328E+21  4.7932E+18   0.000      6.4905E+17  3.9497E+17   1.673      152  1  0.3996      1.00      0.00  11   2 0 
 -154.378114   -0.192754 -154.429246   -0.421511 -155.376500   -0.001966 -155.425899   -0.223017 -154.902442   -0.209819  1418.85146406 0.500  31.18  13.98  9.1947E+22  1.9915E+19   0.000      7.9100E+17  3.5211E+19  2.3319E+21  7.1109E+18   0.000      9.4318E+17  5.9258E+17   1.658      152  1  0.2688      0.75      0.00  11   3 0 
 -155.376500   -0.001966 -155.425899   -0.223017 -156.325233    0.180164 -156.373976   -0.038044 -155.875401   -0.020716  1418.85146985 0.500  31.92   5.39  8.5635E+22  2.8564E+19   0.000      1.7319E+18  3.6802E+19  4.0924E+21  1.3090E+19   0.000      1.7779E+18  1.1011E+18   1.101      152  1  0.1486      0.06      0.00  11   4 0 
 -156.325233    0.180164 -156.373976   -0.038044 -157.269418    0.363633 -157.318506    0.143735 -156.821780    0.162377  1418.85147564 0.500  32.65  -3.20  7.4391E+22  1.8115E+19   0.000      1.8321E+18  3.2890E+19  4.1766E+21  1.4251E+19   0.000      1.9734E+18  1.1429E+18   1.140      152  1  0.1331      0.19      0.00  11   5 0 
 -157.269418    0.363633 -157.318506    0.143735 -158.249092    0.557564 -158.299564    0.331253 -157.784140    0.349058  1418.85148143 0.500  33.39 -11.78  4.8442E+22  2.4776E+19   0.000     -2.1054E+17  2.9684E+19  1.7421E+21  7.5789E+18   0.000      9.6577E+17  5.6454E+17   1.302      152  1  0.2505      0.69      0.00  11   6 0 
 -158.249092    0.557564 -158.299564    0.331253 -159.317123    0.774291 -159.370192    0.536018 -158.808983    0.549804  1418.85148721 0.500  34.18 -20.41  6.4099E+22 -1.1893E+19   0.000     -1.2054E+19  4.9552E+19  1.9604E+22  6.8437E+19   0.000      5.2399E+18  7.1735E+18   1.096      152  1  2.6508E-02  0.00      0.00  11   7 0 
 -159.317123    0.774291 -159.370192    0.536018 -160.519580    1.024790 -160.576727    0.767725 -159.945888    0.775748  1418.85149300 0.500  35.07 -29.15  4.9517E+22  5.0374E+18   0.000      3.2250E+18  3.2582E+19  3.8889E+21  1.5276E+19   0.000      2.2922E+18  1.2949E+18   1.212      152  1  0.1143      0.00      0.00  11   8 0 
 -152.083422   -0.941874 -152.142134   -1.205152 -153.339903   -0.700379 -153.394005   -0.942746 -152.739887   -0.947594  1418.85151036 0.500  29.34  31.41  8.5939E+22  2.3205E+19   0.000      2.1482E+18  3.5083E+19  1.5504E+21  4.8043E+18   0.000      6.6837E+17  4.0770E+17   1.566      152  1  0.3777      1.00      0.00  11  11 0 
 -153.339903   -0.700379 -153.394005   -0.942746 -154.443015   -0.489347 -154.494111   -0.718128 -153.917770   -0.712682  1418.85151615 0.500  30.23  22.64  8.7175E+22  3.4216E+19   0.000      1.2656E+18  3.5489E+19  1.4952E+21  4.7724E+18   0.000      6.3083E+17  3.9271E+17   1.727      152  1  0.4040      1.00      0.00  11  12 0 
 -154.443015   -0.489347 -154.494111   -0.718128 -155.441794   -0.298626 -155.491176   -0.519693 -154.967530   -0.506467  1418.85152193 0.500  31.03  13.98  8.9290E+22  3.5536E+19   0.000      4.3730E+17  3.6374E+19  2.3274E+21  7.4145E+18   0.000      9.5020E+17  6.1142E+17   1.278      152  1  0.2649      0.88      0.00  11  13 0 
 -155.441794   -0.298626 -155.491176   -0.519693 -156.390590   -0.116536 -156.439333   -0.334758 -155.940726   -0.317413  1418.85152772 0.500  31.77   5.39  7.2582E+22  2.2719E+19   0.000      1.4073E+18  3.4203E+19  3.2081E+21  1.1167E+19   0.000      1.5118E+18  9.1548E+17   1.318      152  1  0.1700      0.12      0.00  11  14 0 
 -156.390590   -0.116536 -156.439333   -0.334758 -157.334812    0.066972 -157.383918   -0.152933 -156.887164   -0.134318  1418.85153351 0.500  32.50  -3.20  6.4364E+22  2.1926E+19   0.000      1.2490E+17  3.3342E+19  2.6508E+21  9.9107E+18   0.000      1.2833E+18  7.9195E+17   1.109      152  1  0.1925      0.38      0.00  11  15 0 
 -157.334812    0.066972 -157.383918   -0.152933 -158.314352    0.260999 -158.364862    0.034684 -157.849484    0.052432  1418.85153930 0.500  33.24 -11.78  3.8061E+22  2.0840E+19   0.000      1.7942E+17  3.0265E+19  9.6697E+20  4.7709E+18   0.000      6.2043E+17  3.6171E+17   1.602      152  1  0.3959      0.62      0.00  11  16 0 
 -158.314352    0.260999 -158.364862    0.034684 -159.382511    0.478002 -159.435643    0.239728 -158.874337    0.253364  1418.85154508 0.500  34.04 -20.41  3.4177E+22  5.7618E+19   0.000     -4.8178E+18  3.6671E+19  1.9477E+22  1.0458E+20   0.000      1.0629E+19  8.3771E+18  0.9346      152  1  1.8632E-02  0.00      0.00  11  17 0 
 -159.382511    0.478002 -159.435643    0.239728 -160.585486    0.729035 -160.642729    0.471964 -160.011581    0.479708  1418.85155087 0.500  34.93 -29.16  6.5145E+22  6.6777E+19   0.000      4.3633E+18  2.8393E+19  1.3157E+22  5.0718E+19   0.000      7.1333E+18  3.6260E+18   1.019      152  1  3.8331E-02  0.06      0.00  11  18 0 
